category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,age_group,return_probability,risk_score,risk_level
Beauty,11.07,0.05,1,UPI,30-01-2024,02-02-2024,North,0,10.52,2.62,2.11,57,Male,3,46-60,0.410099194,41.01,Medium
Home,20.25,0.1,1,Debit Card,07-05-2024,11-05-2024,West,0,18.23,4.93,0.17,41,Male,4,36-45,0.482133425,48.21,Medium
Beauty,8.44,0,1,UPI,14-04-2024,17-04-2024,Central,0,8.44,3,0.8,54,Male,3,46-60,0.394954969,39.5,Medium
Home,235.83,0.15,1,Credit Card,06-09-2024,09-09-2024,Central,0,200.46,6.9,49.23,33,Female,3,26-35,0.430156976,43.02,Medium
Toys,21.87,0,2,Debit Card,04-09-2025,10-09-2025,East,0,43.74,5.81,11.69,44,Female,6,36-45,0.410472631,41.05,Medium
Electronics,329.84,0.05,2,Debit Card,10-01-2024,16-01-2024,East,0,626.7,10.6,64.6,48,Female,6,46-60,0.592038447,59.2,High
Fashion,43.02,0.1,2,Debit Card,03-07-2025,06-07-2025,Central,0,77.44,5.17,21.93,58,Female,3,46-60,0.394006744,39.4,Medium
Beauty,36.87,0.05,1,Debit Card,30-03-2024,05-04-2024,East,0,35.03,6.18,9.58,44,Male,6,36-45,0.464771759,46.48,Medium
Beauty,8.35,0,1,PayPal,24-04-2025,28-04-2025,West,0,8.35,4.07,-0.31,27,Male,4,26-35,0.398854953,39.89,Medium
Electronics,126.5,0,2,Debit Card,21-05-2025,28-05-2025,East,0,253,8.62,21.74,60,Other,7,46-60,0.495235134,49.52,Medium
Electronics,95.34,0.05,1,Credit Card,04-02-2025,09-02-2025,West,0,90.57,7.38,3.49,21,Female,5,18-25,0.487134483,48.71,Medium
Electronics,184.71,0.1,2,UPI,15-02-2025,19-02-2025,Central,1,332.48,9.07,30.83,57,Female,4,46-60,0.553397572,55.34,High
Home,52.14,0.05,1,Wallet,05-02-2025,10-02-2025,North,1,49.53,6.51,7.36,52,Female,5,46-60,0.490067163,49.01,Medium
Fashion,126.3,0.1,1,UPI,09-11-2024,14-11-2024,West,0,113.67,8.13,31.65,27,Female,5,26-35,0.492379082,49.24,Medium
Beauty,3.31,0.05,1,Credit Card,07-09-2025,11-09-2025,Central,0,3.14,1.82,-0.41,38,Female,4,36-45,0.315301158,31.53,Low
Home,94.63,0.1,1,Debit Card,25-12-2023,28-12-2023,Central,1,85.17,7.99,15.86,56,Female,3,46-60,0.569236043,56.92,High
Home,182.72,0.2,1,Credit Card,23-10-2024,29-10-2024,East,1,146.18,8.08,32.85,47,Male,6,46-60,0.55723343,55.72,High
Toys,48.63,0,3,UPI,17-05-2025,22-05-2025,South,0,145.89,7.15,51.21,59,Female,5,46-60,0.384357957,38.44,Medium
Beauty,85.88,0,1,COD,16-01-2024,21-01-2024,South,0,85.88,6.69,31.96,61,Male,5,60+,0.510845775,51.08,High
Sports,17.06,0.15,1,Wallet,17-06-2025,22-06-2025,East,0,14.5,4.98,-0.63,33,Male,5,26-35,0.325662251,32.57,Low
Home,38.57,0,1,Credit Card,26-01-2025,31-01-2025,Central,0,38.57,4.79,6.01,68,Male,5,60+,0.411525486,41.15,Medium
Toys,138.35,0,1,Credit Card,03-02-2024,09-02-2024,East,0,138.35,8.4,46.94,69,Female,6,60+,0.449103921,44.91,Medium
Electronics,172.24,0,1,Debit Card,27-08-2024,01-09-2024,Central,0,172.24,7.6,13.07,69,Female,5,60+,0.457230684,45.72,Medium
Home,17.53,0,1,COD,20-02-2025,25-02-2025,West,0,17.53,4.1,0.81,41,Male,5,36-45,0.456066927,45.61,Medium
Electronics,931.89,0,1,COD,24-12-2024,28-12-2024,West,0,931.89,10.9,100.93,35,Female,4,26-35,0.499007349,49.9,Medium
Electronics,217.87,0,1,COD,10-11-2024,16-11-2024,South,0,217.87,9.94,16.2,33,Male,6,26-35,0.503019848,50.3,High
Electronics,161.78,0.05,1,Debit Card,01-06-2025,06-06-2025,East,0,153.69,7.29,11.15,25,Male,5,18-25,0.515254345,51.53,High
Home,31.49,0,2,Debit Card,15-02-2025,18-02-2025,North,0,62.98,6.12,11.51,60,Female,3,46-60,0.380061648,38.01,Medium
Sports,64.45,0,1,COD,22-02-2025,28-02-2025,South,0,64.45,6.53,12.8,59,Female,6,46-60,0.401204184,40.12,Medium
Fashion,27.55,0.05,1,UPI,15-10-2024,20-10-2024,East,0,26.17,5.31,3.85,62,Female,5,60+,0.513817315,51.38,High
Electronics,888.08,0.3,1,Wallet,02-08-2024,07-08-2024,East,0,621.66,10.64,63.96,32,Female,5,26-35,0.268124729,26.81,Low
Sports,33.41,0,1,Debit Card,21-11-2023,28-11-2023,East,0,33.41,4.81,5.21,34,Female,7,26-35,0.362532702,36.25,Medium
Fashion,9.45,0,1,Debit Card,28-09-2023,03-10-2023,Central,0,9.45,2.81,0.5,52,Female,5,46-60,0.483417756,48.34,Medium
Sports,41.82,0.05,1,COD,08-02-2024,11-02-2024,Central,0,39.73,7.31,4.61,28,Male,3,26-35,0.362814998,36.28,Medium
Electronics,306.68,0,1,Credit Card,15-11-2023,19-11-2023,South,0,306.68,8.01,28.79,32,Male,4,26-35,0.540447037,54.04,High
Fashion,24.53,0,1,Wallet,26-04-2024,30-04-2024,Central,0,24.53,3.94,4.65,35,Male,4,26-35,0.59031991,59.03,High
Beauty,12.17,0,3,PayPal,10-01-2025,14-01-2025,North,0,36.51,5.66,10.77,53,Male,4,46-60,0.371361952,37.14,Medium
Toys,11.98,0.05,1,Credit Card,21-01-2024,25-01-2024,Central,0,11.38,3.27,1.28,53,Male,4,46-60,0.452989816,45.3,Medium
Sports,212.52,0,1,Debit Card,04-08-2025,11-08-2025,Central,0,212.52,9.61,54.15,51,Female,7,46-60,0.460692472,46.07,Medium
Home,153.1,0.2,1,UPI,20-09-2024,24-09-2024,Central,0,122.48,6.04,28.25,50,Male,4,46-60,0.344286284,34.43,Low
Sports,83.66,0,1,Credit Card,31-10-2023,05-11-2023,East,0,83.66,4.23,20.87,58,Female,5,46-60,0.366355819,36.64,Medium
Beauty,15.64,0,1,COD,29-09-2023,03-10-2023,South,0,15.64,3.82,3.22,30,Male,4,26-35,0.41132085,41.13,Medium
Toys,3.44,0.15,1,Credit Card,14-05-2025,17-05-2025,North,0,2.92,2.34,-1.17,55,Female,3,46-60,0.22270524,22.27,Low
Toys,44.46,0,1,UPI,13-11-2024,18-11-2024,East,0,44.46,4.52,13.26,39,Female,5,36-45,0.405425728,40.54,Medium
Grocery,2.81,0,1,Credit Card,09-11-2024,14-11-2024,East,0,2.81,0.32,-0.1,55,Female,5,46-60,0.100719089,10.07,Low
Electronics,117.08,0,1,UPI,04-01-2024,07-01-2024,North,1,117.08,6.77,7.28,41,Female,3,36-45,0.50337603,50.34,High
Fashion,34.41,0,1,Debit Card,01-02-2024,06-02-2024,East,0,34.41,6.94,5.1,54,Male,5,46-60,0.578979999,57.9,High
Fashion,12.43,0.05,2,Credit Card,19-09-2024,22-09-2024,North,0,23.62,6.09,2.18,59,Male,3,46-60,0.513149116,51.31,High
Beauty,28.04,0,1,Credit Card,14-04-2024,18-04-2024,West,0,28.04,5.05,7.57,41,Male,4,36-45,0.454641007,45.46,Medium
Sports,77.05,0.05,2,UPI,08-08-2024,12-08-2024,Central,0,146.39,7.73,36.19,29,Male,4,26-35,0.457680743,45.77,Medium
Fashion,38.86,0.05,1,Debit Card,07-04-2024,12-04-2024,Central,0,36.92,5.01,7.91,32,Male,5,26-35,0.581227273,58.12,High
Home,459.4,0.05,1,Credit Card,06-08-2025,11-08-2025,West,0,436.43,8.96,113.24,50,Female,5,46-60,0.529326236,52.93,High
Beauty,30.44,0,1,Debit Card,07-02-2025,11-02-2025,Central,0,30.44,4.11,9.59,24,Male,4,18-25,0.453218207,45.32,Medium
Sports,139.5,0,3,Credit Card,11-07-2025,15-07-2025,North,0,418.5,8.28,117.27,69,Male,4,60+,0.39961909,39.96,Medium
Electronics,355.53,0.15,1,Credit Card,19-01-2024,23-01-2024,North,0,302.2,10.22,26.04,68,Male,4,60+,0.477049227,47.7,Medium
Grocery,4.96,0,3,COD,14-02-2025,20-02-2025,East,0,14.88,2.27,-1.08,59,Female,6,46-60,0.103243127,10.32,Low
Electronics,71.15,0.1,1,COD,05-12-2023,09-12-2023,North,0,64.04,5.81,1.87,56,Female,4,46-60,0.504711197,50.47,High
Grocery,11.84,0,1,Credit Card,26-11-2024,01-12-2024,West,0,11.84,6.2,-5.25,52,Female,5,46-60,0.113465148,11.35,Low
Fashion,34.08,0.1,1,Credit Card,21-12-2024,29-12-2024,South,0,30.67,5.92,4.81,25,Male,8,18-25,0.430389028,43.04,Medium
Fashion,11.46,0,3,COD,19-08-2024,22-08-2024,Central,0,34.38,6.15,5.88,43,Male,3,36-45,0.500473295,50.05,High
Home,268.42,0,1,UPI,06-05-2024,12-05-2024,West,0,268.42,8.14,67.02,42,Male,6,36-45,0.473881731,47.39,Medium
Sports,77.53,0,1,Credit Card,03-01-2025,08-01-2025,South,0,77.53,7.07,16.19,49,Female,5,46-60,0.429429064,42.94,Medium
Electronics,246.56,0,1,Credit Card,25-08-2024,30-08-2024,West,0,246.56,7.24,22.35,42,Male,5,36-45,0.535114212,53.51,High
Fashion,31.56,0.05,3,Credit Card,22-06-2024,27-06-2024,East,0,89.95,7.64,23.84,39,Male,5,36-45,0.474497483,47.45,Medium
Grocery,18.62,0.05,1,PayPal,09-10-2024,13-10-2024,Central,0,17.69,5.49,-4.07,41,Male,4,36-45,0.122162659,12.22,Low
Toys,3.05,0.05,1,Credit Card,23-12-2023,27-12-2023,South,0,2.9,2.02,-0.86,48,Male,4,46-60,0.356730421,35.67,Low
Fashion,16.92,0.2,1,PayPal,02-08-2025,09-08-2025,South,0,13.54,5.29,-0.55,23,Male,7,18-25,0.397007798,39.7,Medium
Beauty,59.99,0.05,1,Credit Card,29-11-2024,03-12-2024,West,0,56.99,6.58,19.07,54,Female,4,46-60,0.471804405,47.18,Medium
Fashion,7.02,0.05,1,Debit Card,03-03-2025,07-03-2025,South,0,6.67,2.3,0.03,32,Female,4,26-35,0.333743592,33.37,Low
Beauty,26.12,0,1,Credit Card,13-11-2024,17-11-2024,Central,0,26.12,6,5.75,20,Male,4,18-25,0.462675811,46.27,Medium
Home,46.36,0,1,PayPal,28-10-2024,01-11-2024,North,0,46.36,5.57,7.41,42,Female,4,36-45,0.469142933,46.91,Medium
Home,112.38,0,1,Wallet,25-11-2024,01-12-2024,East,0,112.38,6.13,25.34,45,Male,6,36-45,0.451568092,45.16,Medium
Beauty,21.56,0,3,COD,07-08-2025,12-08-2025,East,0,64.68,7.25,21.86,34,Female,5,26-35,0.371953688,37.2,Medium
Fashion,57.5,0.05,2,COD,23-12-2024,28-12-2024,West,0,109.25,7.01,31.23,35,Female,5,26-35,0.544089878,54.41,High
Home,34.81,0,1,Debit Card,25-01-2025,31-01-2025,West,1,34.81,5.41,4.34,49,Female,6,46-60,0.456221005,45.62,Medium
Grocery,14.48,0.1,2,PayPal,11-08-2024,16-08-2024,East,0,26.06,5.01,-2.93,42,Male,5,36-45,0.039546276,3.95,Low
Sports,159.63,0,2,Debit Card,16-12-2024,24-12-2024,East,0,319.26,8.68,87.1,25,Other,8,18-25,0.38647899,38.65,Medium
Home,35.44,0.05,1,PayPal,15-12-2024,19-12-2024,North,0,33.67,5.69,3.74,65,Female,4,60+,0.478145885,47.81,Medium
Fashion,81.6,0,1,Credit Card,28-06-2024,04-07-2024,West,0,81.6,7.87,20.69,26,Male,6,26-35,0.569211596,56.92,High
Sports,22.77,0,1,Credit Card,27-04-2025,02-05-2025,West,0,22.77,6.07,0.76,29,Female,5,26-35,0.37152817,37.15,Medium
Toys,8,0,1,Credit Card,31-07-2024,03-08-2024,North,0,8,3.63,-0.43,67,Female,3,60+,0.325105734,32.51,Low
Toys,10.83,0,1,PayPal,22-03-2025,26-03-2025,West,0,10.83,2.06,2.27,26,Female,4,26-35,0.39696082,39.7,Medium
Beauty,12.14,0.2,1,UPI,30-04-2024,03-05-2024,North,0,9.71,4.8,-0.43,27,Male,3,26-35,0.338910786,33.89,Low
Home,184.26,0,1,Debit Card,21-12-2024,25-12-2024,South,0,184.26,7.92,43.67,23,Male,4,18-25,0.510979103,51.1,High
Sports,40.8,0,1,COD,26-07-2025,02-08-2025,South,0,40.8,6.38,5.86,21,Female,7,18-25,0.385280531,38.53,Medium
Electronics,501.5,0.1,1,COD,27-08-2025,31-08-2025,West,1,451.35,9.14,45.02,23,Female,4,18-25,0.618718224,61.87,High
Toys,3.16,0,1,COD,30-07-2025,02-08-2025,North,0,3.16,1.35,-0.09,37,Male,3,36-45,0.157879747,15.79,Low
Electronics,174.66,0,1,Credit Card,03-09-2024,07-09-2024,South,0,174.66,7.58,13.38,54,Female,4,46-60,0.485485284,48.55,Medium
Beauty,62.76,0,1,PayPal,23-10-2024,28-10-2024,East,0,62.76,6.93,21.31,19,Female,5,18-25,0.466457714,46.65,Medium
Beauty,14.93,0,5,Credit Card,20-11-2023,27-11-2023,East,0,74.65,6.35,27.24,19,Female,7,18-25,0.294569044,29.46,Low
Fashion,36.24,0,1,PayPal,18-12-2023,23-12-2023,West,0,36.24,3.52,9.16,26,Female,5,26-35,0.57078772,57.08,High
Electronics,504.27,0.3,1,UPI,09-11-2023,13-11-2023,Central,0,352.99,9.07,33.29,48,Other,4,46-60,0.335367921,33.54,Low
Sports,15.44,0,1,PayPal,14-01-2024,19-01-2024,East,0,15.44,3.32,1.31,53,Male,5,46-60,0.367541753,36.75,Medium
Electronics,441.93,0,1,Credit Card,04-10-2023,09-10-2023,East,0,441.93,8.01,45.02,38,Female,5,36-45,0.568084179,56.81,High
Electronics,71.64,0,1,Credit Card,02-07-2024,08-07-2024,South,0,71.64,7.54,1.06,33,Male,6,26-35,0.491183455,49.12,Medium
Beauty,22.7,0,2,Credit Card,23-12-2023,28-12-2023,West,0,45.4,4.87,15.56,48,Male,5,46-60,0.373769765,37.38,Medium
Grocery,13.45,0.1,2,Debit Card,22-02-2025,27-02-2025,East,0,24.21,5.59,-3.65,19,Female,5,18-25,0.042223941,4.22,Low
Electronics,100.78,0.05,3,Credit Card,25-12-2023,31-12-2023,East,0,287.22,8.78,25.69,42,Female,6,36-45,0.55254801,55.25,High
Beauty,49.63,0.1,1,Credit Card,19-09-2024,23-09-2024,Central,1,44.67,5.99,14.11,36,Female,4,36-45,0.484871542,48.49,Medium
Fashion,46.37,0,1,Wallet,28-12-2024,01-01-2025,North,0,46.37,4.88,11.35,41,Female,4,36-45,0.565117421,56.51,High
Sports,26.53,0,1,Wallet,08-06-2025,13-06-2025,East,0,26.53,4.55,3.41,48,Male,5,46-60,0.344487869,34.45,Low
Grocery,26.97,0,2,Credit Card,06-06-2025,13-06-2025,East,0,53.94,6.05,-1.73,19,Female,7,18-25,0.042003716,4.2,Low
Fashion,90.64,0,2,COD,09-08-2024,14-08-2024,West,1,181.28,8.04,55.41,34,Female,5,26-35,0.612351002,61.24,High
Grocery,15.63,0,1,Debit Card,15-01-2025,18-01-2025,North,0,15.63,3.65,-2.4,41,Female,3,36-45,0.137003706,13.7,Low
Toys,12.23,0,1,Debit Card,26-08-2025,30-08-2025,Central,0,12.23,2.87,2.02,50,Other,4,46-60,0.385417046,38.54,Medium
Beauty,19.7,0.05,1,PayPal,31-07-2024,04-08-2024,West,0,18.72,2.66,5.76,42,Male,4,36-45,0.391774297,39.18,Medium
Sports,129.52,0,2,Debit Card,01-04-2025,04-04-2025,Central,0,259.04,9.18,68.53,62,Male,3,60+,0.433221671,43.32,Medium
Toys,9.02,0.2,1,UPI,25-12-2024,30-12-2024,South,0,7.22,3.46,-0.57,31,Female,5,26-35,0.319154693,31.92,Low
Toys,19.8,0,1,COD,18-02-2024,25-02-2024,West,0,19.8,5.6,2.32,53,Male,7,46-60,0.420500518,42.05,Medium
Fashion,52.84,0.05,1,Debit Card,06-05-2024,11-05-2024,South,0,50.2,5.05,12.52,36,Male,5,36-45,0.522734651,52.27,High
Toys,6.94,0,1,PayPal,29-05-2024,02-06-2024,South,0,6.94,2.22,0.56,56,Female,4,46-60,0.336840806,33.68,Low
Fashion,11.77,0,1,Credit Card,10-03-2024,14-03-2024,South,0,11.77,3.96,0.16,69,Female,4,60+,0.529679475,52.97,High
Toys,5.54,0,2,COD,20-10-2024,24-10-2024,South,0,11.08,2.28,2.15,19,Male,4,18-25,0.310529685,31.05,Low
Fashion,6.05,0,1,PayPal,26-07-2025,30-07-2025,South,0,6.05,3.5,-1.38,40,Female,4,36-45,0.343328623,34.33,Low
Beauty,37.07,0.2,1,Credit Card,18-08-2025,23-08-2025,West,0,29.66,4.88,8.47,55,Male,5,46-60,0.364168085,36.42,Medium
Sports,173.02,0,1,COD,19-03-2025,27-03-2025,South,0,173.02,9.31,42.6,44,Male,8,36-45,0.435011962,43.5,Medium
Home,221.65,0,1,UPI,31-05-2024,03-06-2024,North,0,221.65,7.38,54.68,64,Female,3,60+,0.494622227,49.46,Medium
Toys,54.29,0.05,1,Credit Card,21-02-2024,26-02-2024,West,0,51.58,5.8,14.83,30,Female,5,26-35,0.444510573,44.45,Medium
Grocery,2.17,0,4,UPI,27-05-2025,30-05-2025,Central,0,8.68,3.14,-2.45,47,Other,3,46-60,0.07914796,7.91,Low
Fashion,136.23,0.1,1,Wallet,16-12-2023,22-12-2023,North,0,122.61,6.11,36.8,61,Female,6,60+,0.487897613,48.79,Medium
Electronics,276.48,0,1,UPI,05-05-2025,11-05-2025,East,0,276.48,8.9,24.28,21,Male,6,18-25,0.558833704,55.88,High
Beauty,15.25,0,1,UPI,03-10-2024,07-10-2024,North,0,15.25,4.79,2.07,31,Male,4,26-35,0.380941875,38.09,Medium
Beauty,6.75,0.1,2,Credit Card,25-02-2025,28-02-2025,North,0,12.15,2.1,3.37,46,Female,3,46-60,0.302947965,30.29,Low
Fashion,37.46,0,1,UPI,29-01-2025,02-02-2025,North,0,37.46,5.9,7.21,40,Female,4,36-45,0.594783739,59.48,High
Toys,24.51,0.05,2,Debit Card,11-10-2023,15-10-2023,North,0,46.57,5.31,13.32,18,Male,4,18-25,0.403837125,40.38,Medium
Toys,3.83,0,1,Debit Card,28-02-2025,06-03-2025,East,0,3.83,4.17,-2.64,25,Female,6,18-25,0.357591776,35.76,Low
Fashion,192.21,0,3,Wallet,01-12-2024,06-12-2024,South,0,576.63,9.54,192.28,65,Female,5,60+,0.383457801,38.35,Medium
Sports,254.47,0.15,1,COD,06-07-2025,13-07-2025,East,0,216.3,7.93,56.96,28,Female,7,26-35,0.434999125,43.5,Medium
Sports,224.61,0.05,1,PayPal,20-05-2024,27-05-2024,East,0,213.38,8.03,55.98,58,Male,7,46-60,0.497189366,49.72,Medium
Fashion,30.91,0.1,2,Debit Card,17-02-2025,23-02-2025,South,0,55.64,5.84,13.63,30,Male,6,26-35,0.492073495,49.21,Medium
Grocery,26.51,0,1,Credit Card,02-10-2023,07-10-2023,Central,0,26.51,4.04,-1.92,55,Female,5,46-60,0.061088941,6.11,Low
Fashion,11.59,0,1,Credit Card,21-08-2025,26-08-2025,West,0,11.59,2.85,1.21,26,Male,5,26-35,0.556841494,55.68,High
Beauty,62.2,0.1,1,COD,24-06-2024,27-06-2024,North,0,55.98,5.45,19.74,62,Male,3,60+,0.411800476,41.18,Medium
Home,263.95,0,1,Credit Card,06-11-2024,11-11-2024,East,0,263.95,10.26,63.65,38,Male,5,36-45,0.46448312,46.45,Medium
Electronics,337.53,0.05,1,Credit Card,05-02-2025,08-02-2025,Central,0,320.65,10.45,28.03,31,Female,3,26-35,0.556488595,55.65,High
Electronics,402.86,0.1,5,Debit Card,06-11-2024,10-11-2024,South,0,1812.87,10.28,207.26,37,Male,4,36-45,0.503886716,50.39,High
Fashion,26.23,0.1,4,Credit Card,10-06-2025,14-06-2025,South,0,94.43,5.11,27.94,21,Female,4,18-25,0.416477303,41.65,Medium
Toys,60.46,0,1,Debit Card,23-06-2025,27-06-2025,South,0,60.46,5.36,18.82,61,Male,4,60+,0.385557513,38.56,Medium
Home,19.1,0.05,3,Wallet,18-12-2023,22-12-2023,Central,0,54.44,7.09,8.15,33,Male,4,26-35,0.371998308,37.2,Medium
Beauty,57.3,0,3,UPI,15-10-2024,20-10-2024,East,0,171.9,7.41,69.95,20,Male,5,18-25,0.471514277,47.15,Medium
Grocery,4.99,0,1,Credit Card,22-03-2024,26-03-2024,South,0,4.99,3.1,-2.7,20,Male,4,18-25,0.236155101,23.62,Low
Electronics,581.45,0,1,PayPal,31-12-2024,05-01-2025,East,1,581.45,8.19,61.58,24,Male,5,18-25,0.526370138,52.64,High
Toys,3,0,1,Credit Card,05-07-2025,09-07-2025,West,0,3,3.68,-2.48,45,Male,4,36-45,0.303114109,30.31,Low
Home,46.88,0.15,1,UPI,29-10-2024,02-11-2024,North,0,39.85,5.98,5.18,41,Female,4,36-45,0.419980764,42,Medium
Fashion,15.84,0,1,Debit Card,05-09-2024,10-09-2024,Central,0,15.84,3.99,1.55,43,Female,5,36-45,0.568579193,56.86,High
Beauty,96.8,0,2,Credit Card,22-02-2024,27-02-2024,West,0,193.6,8.96,78.16,39,Male,5,36-45,0.488082236,48.81,Medium
Grocery,4.1,0,1,Debit Card,17-06-2024,20-06-2024,North,0,4.1,4.17,-3.84,51,Female,3,46-60,0.16783709,16.78,Low
Fashion,27.8,0.05,1,Credit Card,22-05-2024,26-05-2024,North,0,26.41,4.73,4.51,41,Female,4,36-45,0.571204851,57.12,High
Toys,8.96,0.15,2,COD,06-10-2024,14-10-2024,East,0,15.23,3.76,2.33,50,Other,8,46-60,0.321348129,32.13,Low
Electronics,1435.4,0,1,Credit Card,07-05-2025,12-05-2025,East,0,1435.4,10.34,161.91,38,Male,5,36-45,0.524730365,52.47,High
Beauty,26.44,0,1,Wallet,23-11-2023,28-11-2023,North,0,26.44,4.96,6.94,62,Female,5,60+,0.422409053,42.24,Medium
Beauty,13.92,0.15,1,Credit Card,12-02-2024,17-02-2024,North,0,11.83,2.38,2.94,20,Male,5,18-25,0.344231952,34.42,Low
Beauty,61.43,0,1,Debit Card,15-05-2025,18-05-2025,Central,0,61.43,6.03,21.61,45,Other,3,36-45,0.485016737,48.5,Medium
Grocery,17.17,0,1,PayPal,13-03-2025,16-03-2025,North,0,17.17,7.08,-5.71,53,Male,3,46-60,0.11965731,11.97,Low
Grocery,17.01,0,1,Credit Card,04-10-2024,07-10-2024,North,0,17.01,5.4,-4.04,41,Female,3,36-45,0.037097034,3.71,Low
Fashion,37.76,0,3,Credit Card,11-03-2025,15-03-2025,West,0,113.28,6.3,33.35,43,Female,4,36-45,0.526872186,52.69,High
Home,100.69,0,4,Credit Card,22-06-2024,27-06-2024,South,0,402.76,10.06,102.71,35,Female,5,26-35,0.443265292,44.33,Medium
Toys,27.8,0,2,Debit Card,12-12-2024,17-12-2024,South,0,55.6,5.32,16.92,20,Male,5,18-25,0.374653265,37.47,Medium
Toys,2.2,0.15,1,Credit Card,12-11-2024,20-11-2024,East,0,1.87,1.43,-0.68,49,Male,8,46-60,0.161998903,16.2,Low
Home,85.7,0.15,5,Credit Card,31-05-2025,05-06-2025,East,0,364.22,9.08,92.9,40,Male,5,36-45,0.473513111,47.35,Medium
Fashion,200.49,0,1,Debit Card,18-04-2025,24-04-2025,East,0,200.49,8.67,61.5,33,Female,6,26-35,0.465259268,46.53,Medium
Toys,22.86,0.05,3,COD,09-12-2024,13-12-2024,North,0,65.15,5.61,20.45,35,Female,4,26-35,0.3357405,33.57,Low
Home,72.69,0,1,Credit Card,06-06-2025,09-06-2025,North,0,72.69,7.54,12.81,40,Male,3,36-45,0.475618878,47.56,Medium
Home,34.55,0.05,1,UPI,31-08-2024,04-09-2024,North,0,32.82,3.08,6.11,59,Female,4,46-60,0.42320229,42.32,Medium
Electronics,194.38,0.05,1,Debit Card,08-06-2024,11-06-2024,North,0,184.66,6.41,15.75,20,Female,3,18-25,0.406625203,40.66,Medium
Beauty,19.02,0,1,PayPal,20-05-2025,25-05-2025,South,0,19.02,6.17,2.39,43,Male,5,36-45,0.442194535,44.22,Medium
Fashion,53.98,0.2,1,Debit Card,29-09-2024,05-10-2024,East,0,43.18,4.05,11.06,69,Female,6,60+,0.402270659,40.23,Medium
Beauty,103.02,0,2,Wallet,29-06-2025,05-07-2025,South,0,206.04,7.76,84.96,54,Female,6,46-60,0.501923472,50.19,High
Home,100.26,0,1,Credit Card,18-06-2024,24-06-2024,East,0,100.26,7.2,20.87,66,Male,6,60+,0.509737047,50.97,High
Sports,54.44,0.1,1,Credit Card,10-02-2024,16-02-2024,East,0,49,6.8,7.9,55,Male,6,46-60,0.383825903,38.38,Medium
Fashion,19.39,0,2,UPI,20-06-2024,23-06-2024,North,0,38.78,5.43,8.14,35,Female,3,26-35,0.558912146,55.89,High
Electronics,522.14,0.05,1,UPI,01-11-2024,07-11-2024,East,0,496.03,10.55,48.97,39,Female,6,36-45,0.589831511,58.98,High
Sports,71.29,0,1,COD,15-10-2024,22-10-2024,West,0,71.29,7.87,13.52,55,Female,7,46-60,0.410533774,41.05,Medium
Home,180.05,0,1,Credit Card,05-04-2024,10-04-2024,North,1,180.05,8.87,41.54,61,Other,5,60+,0.488590749,48.86,Medium
Beauty,11.17,0,1,Debit Card,08-02-2025,12-02-2025,Central,0,11.17,2.94,2.09,65,Female,4,60+,0.361741706,36.17,Low
Grocery,7.11,0,1,Credit Card,13-12-2024,18-12-2024,South,0,7.11,2.12,-1.55,35,Male,5,26-35,0.086087729,8.61,Low
Home,420.43,0,1,Debit Card,13-01-2025,19-01-2025,West,0,420.43,9.46,108.26,66,Female,6,60+,0.463358911,46.34,Medium
Electronics,136.4,0,1,Credit Card,29-08-2025,04-09-2025,East,0,136.4,9.04,7.33,57,Male,6,46-60,0.48546797,48.55,Medium
Home,60.51,0,1,COD,19-11-2024,24-11-2024,West,1,60.51,4.16,12.78,37,Male,5,36-45,0.459086498,45.91,Medium
Home,103.6,0,1,Debit Card,28-12-2023,31-12-2023,Central,0,103.6,7.33,21.68,50,Male,3,46-60,0.517950284,51.8,High
Toys,16.67,0,1,Credit Card,24-09-2024,29-09-2024,East,0,16.67,5.09,1.58,48,Male,5,46-60,0.435220541,43.52,Medium
Fashion,8.39,0,3,Credit Card,30-01-2025,03-02-2025,North,0,25.17,4.43,4.38,27,Male,4,26-35,0.443843768,44.38,Medium
Fashion,179.92,0.1,1,Credit Card,10-06-2024,15-06-2024,South,0,161.93,6.82,49.86,63,Other,5,60+,0.458211105,45.82,Medium
Electronics,167.15,0,2,UPI,10-04-2024,13-04-2024,Central,0,334.3,9.92,30.2,21,Male,3,18-25,0.497291021,49.73,Medium
Sports,15.43,0.15,1,Credit Card,15-06-2024,20-06-2024,East,0,13.12,5.16,-1.22,36,Male,5,36-45,0.313461383,31.35,Low
Sports,38.93,0,2,COD,05-01-2024,09-01-2024,South,0,77.86,7.15,16.21,41,Male,4,36-45,0.379496153,37.95,Medium
Home,77.17,0.05,1,Credit Card,22-03-2025,26-03-2025,West,0,73.31,7.12,13.41,56,Male,4,46-60,0.482839656,48.28,Medium
Beauty,9.45,0,1,UPI,09-05-2025,15-05-2025,East,0,9.45,3.31,0.94,56,Female,6,46-60,0.399812546,39.98,Medium
Sports,26.56,0,1,Credit Card,25-12-2023,29-12-2023,West,0,26.56,4.99,2.98,33,Male,4,26-35,0.344480083,34.45,Low
Fashion,39.77,0.1,1,Credit Card,18-10-2024,22-10-2024,West,0,35.79,5.81,6.72,47,Female,4,46-60,0.450701391,45.07,Medium
Beauty,42,0,1,Debit Card,03-12-2024,08-12-2024,West,0,42,5.23,13.67,32,Male,5,26-35,0.443946577,44.39,Medium
