category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,return_probability,risk_score,risk_level
Fashion,12.4,0.0,1,Credit Card,2024-08-04,2024-08-10,East,0,12.4,4.31,0.03,64,Male,6,0.5591191213765417,55.91,High
Electronics,587.27,0.05,1,UPI,2023-11-25,2023-11-28,North,0,557.91,10.52,56.43,45,Female,3,0.5685082028091483,56.85,High
Electronics,452.9,0.0,1,Debit Card,2025-03-10,2025-03-13,Central,0,452.9,9.89,44.46,44,Female,3,0.5236558424716312,52.37,High
Electronics,138.75,0.05,2,Credit Card,2024-08-14,2024-08-19,Central,0,263.62,7.7,23.93,53,Female,5,0.5290855856006891,52.91,High
Electronics,120.04,0.0,1,Credit Card,2024-11-28,2024-12-04,East,0,120.04,7.38,7.02,68,Male,6,0.5152808829462616,51.53,High
Home,196.15,0.1,1,COD,2025-05-04,2025-05-08,North,0,176.54,7.04,42.39,46,Male,4,0.5175520608349458,51.76,High
Fashion,23.29,0.0,1,Debit Card,2024-05-06,2024-05-12,East,0,23.29,5.34,2.81,65,Female,6,0.5771434772953351,57.71,High
Electronics,175.33,0.2,1,UPI,2023-10-02,2023-10-07,East,0,140.26,9.06,7.77,55,Female,5,0.5449728495015169,54.5,High
Home,218.85,0.0,1,Wallet,2024-09-12,2024-09-17,South,0,218.85,9.19,52.09,56,Male,5,0.5181769940114918,51.82,High
Electronics,160.98,0.0,1,Debit Card,2025-09-07,2025-09-13,East,0,160.98,9.52,9.8,51,Female,6,0.5161441800594404,51.61,High
Fashion,46.85,0.0,1,Credit Card,2023-11-07,2023-11-12,West,0,46.85,6.13,10.27,55,Female,5,0.5759944483877865,57.6,High
Electronics,869.51,0.0,1,Credit Card,2023-10-26,2023-10-30,North,0,869.51,10.02,94.32,66,Female,4,0.5159873792262918,51.6,High
Fashion,37.18,0.05,4,Credit Card,2024-06-14,2024-06-19,South,0,141.28,6.44,43.01,51,Male,5,0.5235653453934791,52.36,High
Electronics,493.83,0.15,1,Credit Card,2023-09-20,2023-09-23,Central,0,419.76,8.75,41.62,40,Male,3,0.5345303895394476,53.45,High
Fashion,22.98,0.0,1,COD,2024-07-20,2024-07-25,West,0,22.98,4.26,3.78,30,Female,5,0.6016747773725385,60.17,High
Electronics,897.12,0.0,1,PayPal,2024-05-24,2024-05-28,Central,0,897.12,10.98,96.67,59,Female,4,0.5026083330811129,50.26,High
Home,41.81,0.0,1,COD,2024-11-26,2024-12-01,East,1,41.81,5.05,6.66,25,Female,5,0.505111257098175,50.51,High
Home,101.53,0.1,1,Debit Card,2024-11-22,2024-11-26,Central,0,91.38,6.83,18.76,64,Female,4,0.52016905489291,52.02,High
Home,147.12,0.0,2,Debit Card,2024-04-25,2024-05-01,Central,0,294.24,9.99,72.4,30,Male,6,0.4995879656139277,49.96,High
Fashion,20.85,0.0,2,Credit Card,2023-11-26,2023-12-01,South,0,41.7,4.44,10.16,59,Male,5,0.5224000012165545,52.24,High
Fashion,83.83,0.0,1,Wallet,2025-02-26,2025-03-07,South,0,83.83,6.84,22.5,62,Female,9,0.5013305751739741,50.13,High
Fashion,137.0,0.0,1,Debit Card,2025-05-13,2025-05-19,East,0,137.0,8.16,39.79,21,Female,6,0.5183850193944566,51.84,High
Fashion,40.25,0.0,1,COD,2025-05-29,2025-06-03,West,0,40.25,6.95,7.14,54,Female,5,0.5827967494176997,58.28,High
Electronics,76.98,0.05,1,Credit Card,2023-10-21,2023-10-25,Central,0,73.13,5.64,3.14,48,Female,4,0.5376413910374644,53.76,High
Electronics,403.81,0.1,1,Wallet,2025-01-27,2025-02-01,West,0,363.43,9.55,34.06,19,Male,5,0.5789379961483625,57.89,High
Home,110.3,0.1,1,Credit Card,2024-10-12,2024-10-16,North,0,99.27,7.57,20.23,43,Female,4,0.5132669197409356,51.33,High
Fashion,33.21,0.0,1,COD,2024-04-25,2024-04-30,East,0,33.21,2.85,8.77,61,Male,5,0.5287611717670638,52.88,High
Beauty,27.26,0.05,1,COD,2024-03-19,2024-03-23,North,0,25.9,4.41,7.24,21,Male,4,0.5083549878125155,50.84,High
Electronics,465.74,0.05,1,Credit Card,2024-04-13,2024-04-17,South,0,442.45,8.72,44.37,21,Male,4,0.5444226614669596,54.44,High
Fashion,62.24,0.0,1,Wallet,2024-01-30,2024-02-06,West,0,62.24,6.66,15.12,40,Female,7,0.5969282574524208,59.69,High
Fashion,84.81,0.15,1,UPI,2025-05-04,2025-05-07,Central,0,72.09,8.21,17.02,50,Female,3,0.4999100409420627,49.99,High
Electronics,574.55,0.05,2,Credit Card,2025-09-06,2025-09-12,South,0,1091.64,11.31,119.69,55,Female,6,0.5189024784863683,51.89,High
Electronics,562.8,0.15,2,Credit Card,2024-06-23,2024-06-28,East,0,956.76,9.43,105.38,41,Female,5,0.5619570661180674,56.2,High
Fashion,56.95,0.0,1,PayPal,2025-01-19,2025-01-23,West,0,56.95,5.56,14.37,51,Male,4,0.595579400738968,59.56,High
Fashion,28.66,0.0,3,Credit Card,2025-05-06,2025-05-11,West,0,85.98,5.65,24.44,31,Female,5,0.5418149634013808,54.18,High
Fashion,79.57,0.0,1,COD,2024-11-12,2024-11-16,West,0,79.57,6.38,21.47,64,Male,4,0.6052717921907734,60.53,High
Fashion,15.92,0.0,1,UPI,2024-11-16,2024-11-20,West,0,15.92,4.26,1.31,28,Male,4,0.6061523240854164,60.62,High
Electronics,239.83,0.0,1,Debit Card,2025-04-24,2025-04-28,West,0,239.83,10.07,18.71,53,Male,4,0.526639678569871,52.66,High
Electronics,260.32,0.2,1,UPI,2025-03-29,2025-04-05,West,0,208.26,7.47,17.52,47,Other,7,0.5210079877757053,52.1,High
Electronics,388.42,0.0,2,Credit Card,2024-06-30,2024-07-03,North,0,776.84,10.11,83.11,51,Female,3,0.5227539232239937,52.28,High
Electronics,241.14,0.2,2,Credit Card,2025-06-30,2025-07-06,East,0,385.82,10.23,36.07,18,Female,6,0.5339667094602171,53.4,High
Home,34.45,0.05,1,COD,2024-05-28,2024-06-01,Central,0,32.73,4.85,4.31,18,Female,4,0.5202972319445446,52.03,High
Electronics,702.87,0.1,2,Debit Card,2025-05-02,2025-05-07,East,0,1265.17,9.73,142.09,26,Male,5,0.5475811897638017,54.76,High
Home,118.27,0.15,1,Credit Card,2024-01-22,2024-01-27,West,0,100.53,7.84,20.31,48,Male,5,0.5117142009044141,51.17,High
Home,152.28,0.0,1,Credit Card,2025-01-30,2025-02-04,East,0,152.28,9.63,33.01,38,Male,5,0.5171794397273439,51.72,High
Fashion,11.17,0.0,1,COD,2024-10-12,2024-10-16,North,0,11.17,3.75,0.16,49,Female,4,0.5216497983194484,52.16,High
Beauty,81.19,0.05,1,Debit Card,2025-05-01,2025-05-04,Central,0,77.13,7.65,27.06,31,Female,3,0.49964261964204176,49.96,High
Fashion,11.76,0.1,1,Debit Card,2023-10-08,2023-10-13,Central,0,10.58,3.79,-0.09,61,Other,5,0.5246995666949356,52.47,High
Electronics,117.22,0.15,1,Wallet,2025-04-26,2025-05-02,South,0,99.64,6.96,5.0,61,Female,6,0.4994796643609282,49.95,High
Electronics,276.71,0.05,1,UPI,2023-10-17,2023-10-23,South,0,262.87,9.13,22.41,49,Female,6,0.5654316575469867,56.54,High
Home,171.11,0.0,1,Credit Card,2025-04-24,2025-04-29,West,1,171.11,7.66,40.25,66,Female,5,0.5446085395073076,54.46,High
Home,122.18,0.0,2,Credit Card,2023-12-08,2023-12-13,Central,0,244.36,8.32,60.1,31,Female,5,0.49953156184080955,49.95,High
Home,216.92,0.1,1,Credit Card,2024-11-19,2024-11-24,West,0,195.23,8.53,46.13,58,Male,5,0.562332610976409,56.23,High
Electronics,83.88,0.0,1,Credit Card,2023-11-17,2023-11-21,South,0,83.88,6.39,3.68,63,Male,4,0.6077389486997137,60.77,High
Fashion,14.67,0.05,1,Wallet,2023-10-03,2023-10-10,East,0,13.94,3.06,1.82,67,Female,7,0.5408489390723115,54.08,High
Sports,115.1,0.0,2,PayPal,2024-02-29,2024-03-05,East,0,230.2,7.9,61.16,21,Male,5,0.5062035212272014,50.62,High
Electronics,102.82,0.0,1,COD,2025-04-21,2025-04-26,East,0,102.82,6.55,5.79,40,Female,5,0.5012237011516089,50.12,High
Fashion,80.66,0.05,1,COD,2025-07-10,2025-07-16,South,0,76.63,6.0,20.82,60,Male,6,0.5100973765091381,51.01,High
Fashion,57.04,0.0,1,Debit Card,2024-02-23,2024-02-29,East,0,57.04,4.73,15.23,45,Female,6,0.5466166946435014,54.66,High
Sports,64.95,0.15,2,Credit Card,2025-07-04,2025-07-10,West,1,110.42,8.33,24.8,20,Female,6,0.5701312479758478,57.01,High
Home,126.35,0.1,1,Debit Card,2024-05-13,2024-05-18,West,0,113.72,9.74,22.1,56,Female,5,0.518474529293068,51.85,High
Electronics,216.0,0.0,1,UPI,2023-11-19,2023-11-22,North,0,216.0,9.18,16.74,41,Male,3,0.5051273757523603,50.51,High
Electronics,109.08,0.0,5,Wallet,2023-10-13,2023-10-17,West,1,545.4,9.74,55.71,47,Male,4,0.5166003444860695,51.66,High
Electronics,222.81,0.1,4,Credit Card,2024-08-26,2024-08-30,Central,0,802.12,8.05,88.2,54,Female,4,0.508203914785301,50.82,High
Electronics,364.24,0.0,1,Wallet,2023-09-14,2023-09-18,North,0,364.24,10.08,33.63,48,Other,4,0.5424421741817954,54.24,High
Fashion,47.08,0.0,1,COD,2024-02-17,2024-02-22,Central,0,47.08,3.93,12.55,50,Female,5,0.5096889824697156,50.97,High
Electronics,157.25,0.05,1,PayPal,2023-11-11,2023-11-16,West,0,149.39,8.14,9.79,52,Male,5,0.6045231617715635,60.45,High
Electronics,244.82,0.05,2,Wallet,2024-02-14,2024-02-18,Central,0,465.16,6.7,49.12,29,Female,4,0.5135110453814069,51.35,High
Electronics,727.21,0.0,1,PayPal,2023-11-25,2023-12-01,East,0,727.21,10.72,76.55,27,Male,6,0.4994998510926763,49.95,High
Fashion,47.35,0.0,1,Credit Card,2025-05-06,2025-05-10,West,0,47.35,5.09,11.48,37,Male,4,0.5751899475014617,57.52,High
Electronics,83.07,0.0,1,Credit Card,2025-04-27,2025-05-01,South,0,83.07,7.72,2.25,31,Male,4,0.5156567019880929,51.57,High
Electronics,414.18,0.0,1,Debit Card,2024-09-23,2024-09-29,West,0,414.18,8.46,41.24,48,Female,6,0.5450768002163017,54.51,High
Fashion,125.16,0.0,1,UPI,2025-03-28,2025-04-02,West,0,125.16,6.92,36.89,28,Male,5,0.5438870810616016,54.39,High
Sports,188.06,0.3,1,Credit Card,2025-05-11,2025-05-15,North,1,131.64,7.92,31.57,64,Male,4,0.539154617447778,53.92,High
Electronics,503.74,0.0,1,Credit Card,2024-08-25,2024-08-28,Central,0,503.74,8.62,51.83,64,Male,3,0.5484720193258773,54.85,High
Electronics,223.86,0.1,1,Credit Card,2023-12-18,2023-12-22,North,0,201.47,8.75,15.43,40,Male,4,0.5552199903296876,55.52,High
Electronics,213.14,0.0,1,Credit Card,2025-07-27,2025-07-31,South,0,213.14,9.23,16.35,30,Female,4,0.5097484469840556,50.97,High
Electronics,334.14,0.15,1,UPI,2025-07-15,2025-07-18,Central,0,284.02,6.92,27.16,48,Female,3,0.5106217474867385,51.06,High
Fashion,71.81,0.0,3,Credit Card,2024-05-29,2024-06-04,East,0,215.43,8.48,66.92,47,Female,6,0.5654915314578233,56.55,High
Home,142.58,0.0,1,Credit Card,2025-05-20,2025-05-25,South,1,142.58,6.57,33.35,38,Female,5,0.5041563113816416,50.42,High
Fashion,55.88,0.0,1,Debit Card,2025-05-30,2025-06-03,South,0,55.88,6.69,12.87,55,Male,4,0.5801618693606925,58.02,High
Fashion,21.82,0.05,1,PayPal,2025-01-12,2025-01-16,North,0,20.73,4.75,2.51,28,Male,4,0.5294330679848973,52.94,High
Electronics,507.6,0.1,1,UPI,2024-05-22,2024-05-25,Central,0,456.84,8.77,46.05,65,Male,3,0.523520314022459,52.35,High
Fashion,34.21,0.0,1,PayPal,2025-07-27,2025-07-31,North,0,34.21,5.79,6.18,39,Female,4,0.6042666417284361,60.43,High
Fashion,14.69,0.0,1,Credit Card,2024-12-23,2024-12-29,East,0,14.69,3.58,1.56,22,Female,6,0.5826764247120567,58.27,High
Home,270.27,0.1,1,Credit Card,2023-12-14,2023-12-20,East,0,243.24,7.89,60.22,64,Female,6,0.502804391608378,50.28,High
Electronics,494.42,0.0,1,COD,2024-02-08,2024-02-13,South,0,494.42,10.55,48.78,42,Female,5,0.5709325841486502,57.09,High
Electronics,768.61,0.05,1,Debit Card,2024-05-27,2024-05-31,West,0,730.18,8.42,79.2,27,Male,4,0.5379593169570357,53.8,High
Electronics,144.52,0.1,2,Credit Card,2025-06-07,2025-06-12,West,0,260.14,7.72,23.5,57,Male,5,0.5371773540884708,53.72,High
Fashion,31.75,0.0,1,UPI,2023-09-12,2023-09-17,East,0,31.75,5.73,5.38,25,Male,5,0.5914306167267978,59.14,High
Home,208.82,0.05,1,Debit Card,2025-02-16,2025-02-20,South,0,198.38,6.98,48.57,33,Male,4,0.5143323141875213,51.43,High
Electronics,347.31,0.05,2,UPI,2025-07-31,2025-08-06,East,0,659.89,9.43,69.76,60,Female,6,0.5485909450593582,54.86,High
Fashion,35.63,0.05,4,COD,2024-02-09,2024-02-13,South,1,135.39,5.7,41.69,24,Male,4,0.5641935437667984,56.42,High
Electronics,908.24,0.15,1,Credit Card,2024-07-11,2024-07-15,North,0,772.0,9.07,83.57,45,Male,4,0.5074455898989298,50.74,High
Electronics,167.56,0.0,2,Debit Card,2023-12-07,2023-12-13,Central,0,335.12,8.6,31.61,35,Female,6,0.5113688116625412,51.14,High
Fashion,35.1,0.0,1,Debit Card,2025-01-23,2025-01-29,West,0,35.1,4.36,7.92,58,Female,6,0.5974183682823824,59.74,High
Electronics,220.83,0.0,1,Debit Card,2024-08-26,2024-08-31,North,0,220.83,6.85,19.65,57,Male,5,0.5172099692619159,51.72,High
Fashion,49.29,0.0,1,Debit Card,2024-02-09,2024-02-13,South,0,49.29,5.23,12.02,53,Male,4,0.5442565475206557,54.43,High
Fashion,87.53,0.05,1,UPI,2024-12-26,2024-12-31,West,0,83.15,6.02,23.08,34,Female,5,0.5346077136662485,53.46,High
Fashion,29.42,0.0,1,Debit Card,2024-02-17,2024-02-22,South,0,29.42,4.71,5.59,33,Male,5,0.5924708905866588,59.25,High
Fashion,49.04,0.0,1,Credit Card,2024-09-16,2024-09-20,West,0,49.04,5.22,11.94,62,Male,4,0.5481650705407659,54.82,High
Fashion,44.99,0.0,1,Debit Card,2024-12-15,2024-12-21,West,0,44.99,5.21,10.54,54,Male,6,0.5522821332753836,55.23,High
Fashion,13.43,0.0,1,Credit Card,2023-09-29,2023-10-04,East,0,13.43,3.95,0.75,25,Male,5,0.5710095607140888,57.1,High
Electronics,278.72,0.0,1,PayPal,2024-11-17,2024-11-23,West,0,278.72,9.75,23.7,34,Male,6,0.5440234437745944,54.4,High
Home,148.59,0.1,1,Credit Card,2025-01-12,2025-01-17,South,0,133.73,8.0,29.44,34,Female,5,0.5093515402936513,50.94,High
Electronics,374.66,0.1,1,Credit Card,2024-11-25,2024-11-29,South,0,337.19,8.61,31.85,45,Male,4,0.6002555789562468,60.03,High
Electronics,256.25,0.0,2,Debit Card,2025-08-23,2025-08-27,North,0,512.5,9.45,52.05,25,Female,4,0.5292392111593369,52.92,High
Electronics,480.97,0.1,3,Credit Card,2025-02-26,2025-03-02,South,0,1298.62,11.73,144.1,40,Female,4,0.5303414221539938,53.03,High
Electronics,406.1,0.0,2,Debit Card,2023-10-18,2023-10-23,West,0,812.2,11.09,86.37,39,Female,5,0.5171078465042437,51.71,High
Electronics,457.03,0.15,1,UPI,2024-06-21,2024-06-25,West,0,388.48,9.57,37.05,51,Female,4,0.5763739677265368,57.64,High
Electronics,73.33,0.0,1,Debit Card,2025-02-03,2025-02-07,Central,0,73.33,4.92,3.88,33,Male,4,0.558717170558218,55.87,High
Electronics,413.53,0.1,1,COD,2025-07-26,2025-07-30,West,0,372.18,9.22,35.44,21,Female,4,0.5692196739998984,56.92,High
Electronics,231.97,0.0,1,COD,2025-06-14,2025-06-19,West,0,231.97,8.51,19.33,37,Male,5,0.5385585317817907,53.86,High
Home,167.64,0.15,1,Credit Card,2023-09-27,2023-10-02,South,0,142.49,8.16,31.74,58,Other,5,0.5336464477329774,53.36,High
Fashion,125.39,0.0,1,COD,2023-12-30,2024-01-03,West,0,125.39,6.2,37.69,54,Male,4,0.5724406976954795,57.24,High
Fashion,65.56,0.15,1,Debit Card,2024-09-21,2024-09-25,West,1,55.73,5.82,13.69,18,Female,4,0.5872409077978878,58.72,High
Beauty,12.9,0.05,1,Credit Card,2024-11-20,2024-11-24,West,0,12.26,4.43,1.09,44,Female,4,0.5223592555254534,52.24,High
Fashion,71.11,0.0,1,UPI,2024-02-20,2024-02-26,East,0,71.11,6.67,18.22,33,Female,6,0.6135663316737333,61.36,High
Sports,60.54,0.2,3,Wallet,2024-03-28,2024-04-01,South,1,145.3,8.34,35.25,39,Female,4,0.5417057955480363,54.17,High
Toys,9.18,0.1,4,PayPal,2024-01-15,2024-01-19,Central,1,33.05,6.54,6.68,40,Male,4,0.5439198128459717,54.39,High
Home,124.75,0.15,1,Debit Card,2025-01-03,2025-01-08,East,0,106.04,6.97,22.72,59,Female,5,0.5162326674723101,51.62,High
Fashion,37.86,0.0,1,COD,2025-01-03,2025-01-06,North,0,37.86,4.98,8.27,69,Other,3,0.5495580452431399,54.96,High
Home,92.35,0.15,1,Credit Card,2025-04-11,2025-04-16,East,0,78.5,7.45,14.53,47,Male,5,0.5225215553402031,52.25,High
Fashion,97.61,0.0,1,PayPal,2024-09-12,2024-09-18,West,0,97.61,7.1,27.06,44,Female,6,0.5814251567419145,58.14,High
Electronics,553.17,0.1,1,PayPal,2024-01-19,2024-01-24,West,0,497.85,6.6,53.14,36,Female,5,0.5106479775461438,51.06,High
Fashion,11.62,0.0,3,UPI,2024-11-21,2024-11-28,East,1,34.86,5.04,7.16,58,Other,7,0.6070567718106058,60.71,High
Electronics,416.39,0.15,1,Debit Card,2025-01-28,2025-02-02,South,0,353.93,8.04,34.43,42,Male,5,0.5789205545428039,57.89,High
Fashion,135.72,0.0,1,Credit Card,2023-11-12,2023-11-18,South,0,135.72,7.15,40.35,45,Female,6,0.5676905381130863,56.77,High
Home,236.49,0.05,1,Debit Card,2023-12-15,2023-12-20,West,1,224.67,7.73,55.18,46,Male,5,0.6087611346870277,60.88,High
Fashion,117.52,0.05,1,PayPal,2024-10-06,2024-10-10,West,0,111.64,7.97,31.1,40,Female,4,0.540823495840188,54.08,High
Electronics,280.55,0.05,1,Credit Card,2025-08-07,2025-08-14,North,0,266.52,8.05,23.93,34,Male,7,0.5115878531460684,51.16,High
Fashion,114.11,0.0,1,Debit Card,2023-09-20,2023-09-25,Central,0,114.11,6.66,33.28,42,Male,5,0.5633662022815527,56.34,High
Electronics,80.33,0.0,1,COD,2025-07-29,2025-08-01,Central,0,80.33,6.62,3.02,53,Female,3,0.5631434268096847,56.31,High
Home,158.0,0.05,1,PayPal,2024-04-24,2024-04-30,West,0,150.1,7.14,34.89,56,Male,6,0.5512103373184825,55.12,High
Fashion,14.89,0.0,3,PayPal,2024-07-21,2024-07-25,South,0,44.67,4.76,10.87,26,Female,4,0.4993337970071688,49.93,High
Fashion,40.42,0.15,1,Wallet,2023-09-30,2023-10-03,North,0,34.36,5.63,6.4,28,Female,3,0.5047262764276129,50.47,High
Electronics,589.77,0.0,1,PayPal,2024-09-19,2024-09-24,East,0,589.77,9.01,61.76,48,Other,5,0.5039724333173102,50.4,High
Fashion,16.13,0.0,1,Credit Card,2025-02-24,2025-02-28,North,0,16.13,3.14,2.51,56,Male,4,0.6041865497031482,60.42,High
Fashion,106.73,0.05,1,Wallet,2025-03-30,2025-04-04,East,1,101.39,5.88,29.61,61,Male,5,0.5844115049073497,58.44,High
Fashion,16.83,0.0,3,COD,2024-10-23,2024-10-27,South,0,50.49,6.34,11.33,50,Female,4,0.5160195490948783,51.6,High
Fashion,36.06,0.0,1,Credit Card,2025-07-06,2025-07-10,South,0,36.06,3.69,8.93,34,Male,4,0.581834387024492,58.18,High
Fashion,80.18,0.0,1,Credit Card,2024-06-26,2024-06-30,North,0,80.18,6.61,21.45,47,Male,4,0.5680444072039659,56.8,High
Fashion,84.97,0.0,1,Debit Card,2025-08-22,2025-08-25,North,0,84.97,7.46,22.28,62,Male,3,0.5628131946873178,56.28,High
Electronics,1428.92,0.0,1,Debit Card,2023-10-03,2023-10-09,West,0,1428.92,11.31,160.16,62,Female,6,0.5072037570726361,50.72,High
Fashion,45.26,0.0,1,Debit Card,2024-09-23,2024-09-28,West,0,45.26,7.9,7.94,22,Male,5,0.5222008101097351,52.22,High
Electronics,266.01,0.0,1,UPI,2025-02-14,2025-02-19,East,0,266.01,9.4,22.52,40,Other,5,0.5719008829572134,57.19,High
Fashion,17.82,0.0,1,Debit Card,2025-04-02,2025-04-06,Central,0,17.82,4.91,1.33,38,Female,4,0.5620787789748036,56.21,High
Electronics,348.09,0.0,1,UPI,2024-06-07,2024-06-13,East,1,348.09,9.01,32.76,39,Male,6,0.5827989445453899,58.28,High
Electronics,340.72,0.0,1,PayPal,2024-12-04,2024-12-08,Central,0,340.72,9.49,31.4,31,Male,4,0.5511967892423167,55.12,High
Electronics,461.08,0.0,1,PayPal,2025-05-09,2025-05-13,West,0,461.08,10.15,45.18,37,Male,4,0.5568891295710645,55.69,High
Electronics,570.05,0.1,1,Credit Card,2024-10-23,2024-10-30,East,0,513.04,8.59,52.97,50,Male,7,0.4994567305757305,49.95,High
Fashion,92.35,0.0,1,COD,2024-11-02,2024-11-05,North,1,92.35,7.43,24.89,56,Male,3,0.5857292511184697,58.57,High
Home,53.93,0.0,1,PayPal,2024-06-04,2024-06-10,East,1,53.93,7.79,7.31,48,Male,6,0.5101919068822134,51.02,High
Electronics,337.67,0.1,1,PayPal,2024-09-16,2024-09-20,South,0,303.9,8.82,27.65,49,Female,4,0.6032841795050596,60.33,High
Fashion,16.04,0.0,1,UPI,2024-01-26,2024-01-30,South,0,16.04,3.77,1.84,27,Female,4,0.5831437921817187,58.31,High
Fashion,159.7,0.0,1,Debit Card,2023-12-16,2023-12-21,Central,0,159.7,8.52,47.38,30,Male,5,0.5195622408702447,51.96,High
Electronics,622.24,0.1,1,UPI,2024-10-22,2024-10-26,Central,0,560.02,10.11,57.09,65,Male,4,0.5027810118154021,50.28,High
Electronics,247.68,0.0,3,Credit Card,2025-03-22,2025-03-28,East,0,743.04,9.69,79.47,24,Male,6,0.518171030383354,51.82,High
Sports,130.73,0.0,1,COD,2024-06-22,2024-06-27,East,0,130.73,7.46,31.76,52,Female,5,0.5008013998637134,50.08,High
Home,188.54,0.0,1,Credit Card,2024-06-11,2024-06-17,Central,0,188.54,7.4,45.39,33,Female,6,0.5258348322093575,52.58,High
Home,265.9,0.05,1,Wallet,2023-12-09,2023-12-15,East,0,252.6,7.71,63.02,63,Female,6,0.5140449888789981,51.4,High
Home,204.39,0.0,1,Wallet,2025-01-16,2025-01-22,West,0,204.39,10.06,47.17,61,Female,6,0.5208215486203726,52.08,High
Fashion,82.82,0.0,2,Debit Card,2025-08-27,2025-09-03,South,0,165.64,7.36,50.61,69,Female,7,0.5137931833087996,51.38,High
Electronics,147.35,0.15,1,Wallet,2025-02-25,2025-03-02,North,0,125.25,8.64,6.39,46,Male,5,0.5291022405807536,52.91,High
Fashion,37.0,0.05,1,Debit Card,2023-11-18,2023-11-22,South,0,35.15,4.18,8.12,37,Male,4,0.5959160350315865,59.59,High
Electronics,749.14,0.05,1,Debit Card,2023-10-22,2023-10-25,Central,0,711.68,8.99,76.41,41,Male,3,0.5731658651035717,57.32,High
Fashion,19.06,0.15,1,Debit Card,2023-09-12,2023-09-17,East,0,16.2,4.17,1.5,28,Male,5,0.5950812339102004,59.51,High
Electronics,829.88,0.2,1,Debit Card,2023-09-25,2023-09-29,North,0,663.9,9.19,70.48,35,Female,4,0.5058499640541776,50.58,High
Electronics,645.52,0.1,1,Debit Card,2023-10-29,2023-11-03,South,0,580.97,10.79,58.93,45,Male,5,0.6007299650180848,60.07,High
Fashion,10.34,0.0,1,Debit Card,2023-09-30,2023-10-05,South,0,10.34,3.47,0.15,57,Female,5,0.5597773402880201,55.98,High
Fashion,91.32,0.0,1,Credit Card,2023-09-16,2023-09-22,South,0,91.32,6.61,25.35,53,Male,6,0.5861758494198832,58.62,High
Fashion,78.24,0.0,1,Credit Card,2023-10-17,2023-10-22,West,0,78.24,5.48,21.9,29,Female,5,0.5696888364996671,56.97,High
Home,80.53,0.1,2,Debit Card,2024-07-19,2024-07-25,East,1,144.95,9.01,31.58,42,Female,6,0.5873458362827857,58.73,High
Electronics,282.11,0.0,2,Debit Card,2024-01-04,2024-01-10,South,0,564.22,8.99,58.72,52,Female,6,0.5391554031909758,53.92,High
Toys,7.31,0.0,2,Credit Card,2024-10-26,2024-11-02,East,1,14.62,3.65,2.2,37,Female,7,0.5002566883409103,50.03,High
Fashion,120.04,0.0,1,COD,2024-04-02,2024-04-08,East,0,120.04,7.33,34.68,60,Male,6,0.6236848183305416,62.37,High
Fashion,85.29,0.0,1,Credit Card,2024-01-13,2024-01-17,South,0,85.29,6.16,23.69,68,Female,4,0.6011296642968289,60.11,High
Fashion,80.05,0.0,1,Credit Card,2024-07-23,2024-07-28,South,0,80.05,5.53,22.49,36,Female,5,0.5933431961139326,59.33,High
Fashion,149.75,0.0,1,UPI,2024-05-06,2024-05-12,West,0,149.75,6.82,45.59,27,Female,6,0.5567162658314672,55.67,High
Fashion,25.27,0.1,1,COD,2025-04-01,2025-04-05,Central,0,22.74,3.16,4.8,43,Female,4,0.5186616852436808,51.87,High
Fashion,41.34,0.05,1,Debit Card,2025-01-01,2025-01-05,South,0,39.27,5.57,8.17,40,Female,4,0.54416659632143,54.42,High
Electronics,785.76,0.15,1,PayPal,2024-07-31,2024-08-04,North,0,667.9,9.84,70.31,54,Male,4,0.5382246042822243,53.82,High
Electronics,126.8,0.05,2,Credit Card,2025-01-25,2025-01-29,West,0,240.92,7.58,21.33,24,Female,4,0.4992771372472674,49.93,High
